CookerStat, GenerateAssetRegistry=0.038166, Initialize=0.193700, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId310839C342E7F4ECE0DF30BB2769FEFC_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_693DA69C4F773D927FA37AB0D68E2B90_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.12-22.58.07, Duration=96.948280, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_693DA69C4F773D927FA37AB0D68E2__ACAB126929D438E9B256384658CEC3A30397C940, StartTime=2016.06.12-22.58.07, HierarchicalDDC=, DataSize=262407, Duration=8.468929, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A9ACDFAC40A88B949F92AEBB3DEC7__C06BB49E339A5E507F856E4D140FBA9FD1887399, StartTime=2016.06.12-23.04.41, HierarchicalDDC=, DataSize=65799, Duration=5.988997, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A9ACDFAC40A88B949F92AEBB3DEC7__E1675BC864DFD8823ED410EAC14E868879F463D4, StartTime=2016.06.12-23.04.41, HierarchicalDDC=, DataSize=16647, Duration=5.668517, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionIdAC80C5B848E8D6437F03E2AAA45A7697_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A9ACDFAC40A88B949F92AEBB3DEC7__757C01182CE691CC5B1CB2432E103F44DDAEAF59, StartTime=2016.06.12-23.04.41, HierarchicalDDC=, DataSize=6899, Duration=5.762100, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionIdAC80C5B848E8D6437F03E2AAA45A7697_32, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__878909075BFBCE036392ED660CD382B8FEEDE7C0, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=5.480312, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_21, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__C8DEC35D2015C6597ADB122965B0F91BD7A4863A, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=4.719626, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_22, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__823FB9E6F6D4D5D1566A81F066BCCB80CB0941CA, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=11.739075, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionIdAC80C5B848E8D6437F03E2AAA45A7697_33, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__B84F94C48606748B719DEB2307A4DDAC48DD47D9, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=22.810265, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_23, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__04D0D2C007788F0CE246699D603BB4247E68372E, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=8.994087, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_24, PutCachedData=, CacheKey=DIST_STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47__38BD646237BD6D20F3D9C38870F7B94DEE987595, StartTime=2016.06.12-23.04.50, HierarchicalDDC=, DataSize=374, Duration=4.975021, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_1, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/HUD/ErgHudBP.uasset, AutoPackageBackupDelegate=0.140633, FlushAsyncLoading=0.003662, FlushStreamingFunc=0.095934, BlockTillAllRequestsFinished=0.038687, ResetLoadersForSaveUnMarkAllObjects=0.355247, TagPackageExports=0.948630, BeginCacheForCookedPlatformData=0.002876, SerializeImports=1.756366, GatherLocalizableTextData=2.581354, MarkNames=0.030845, SerializeSummary=0.014897, SerializeNames=0.104561, SerializeGatherableTextData=0.153184, BuildExportMap=0.067964, SortExportsNonSeekfree=0.074759, SortExportsSeekfreeConstructor=0.090707, SortExportsSeekfreeInner=2.752572, SortExportsSeekfree=0.003397, BuildDependencyMap=0.021175, SerializeImportMap=0.010982, SerializeExportMap=0.015423, SerializeDependencyMap=0.002615, SerializeStringAssetReferenceMap=0.001829, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.280485, SerializeExports=1.507509, SerializeBulkData=0.004705, MoveFile=14.265008, UnaccountedTime=2.432615, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_2, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/HUD/BattleHudBP_Auto1.uasset, AutoPackageBackupDelegate=806.971008, FlushAsyncLoading=0.013333, FlushStreamingFunc=0.062998, BlockTillAllRequestsFinished=0.004966, ResetLoadersForSaveUnMarkAllObjects=1.562405, TagPackageExports=34.982754, BeginCacheForCookedPlatformData=0.006795, SerializeImports=36.074631, GatherLocalizableTextData=41.765106, MarkNames=0.224546, SerializeSummary=0.019081, SerializeNames=0.508428, SerializeGatherableTextData=0.180107, BuildExportMap=0.547379, SortExportsNonSeekfree=4.789159, SortExportsSeekfreeConstructor=0.076853, SortExportsSeekfreeInner=43.049900, SortExportsSeekfree=0.007581, BuildDependencyMap=1.330279, SerializeImportMap=0.051498, SerializeExportMap=0.218794, SerializeDependencyMap=0.098549, SerializeStringAssetReferenceMap=0.004444, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.500572, SerializeExports=54.730164, SerializeBulkData=0.013068, MoveFile=16.837475, UnaccountedTime=0.422169, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_3, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/HUD/ErgHudBP_Auto1.uasset, AutoPackageBackupDelegate=71.237488, FlushAsyncLoading=0.010192, FlushStreamingFunc=0.098288, BlockTillAllRequestsFinished=0.008628, ResetLoadersForSaveUnMarkAllObjects=0.256434, TagPackageExports=1.502544, BeginCacheForCookedPlatformData=0.001833, SerializeImports=2.902355, GatherLocalizableTextData=7.712163, MarkNames=0.066400, SerializeSummary=0.020910, SerializeNames=0.180628, SerializeGatherableTextData=0.325710, BuildExportMap=0.159457, SortExportsNonSeekfree=0.215918, SortExportsSeekfreeConstructor=0.014637, SortExportsSeekfreeInner=4.828632, SortExportsSeekfree=0.006013, BuildDependencyMap=0.036597, SerializeImportMap=0.013329, SerializeExportMap=0.021961, SerializeDependencyMap=0.004444, SerializeStringAssetReferenceMap=0.002876, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.508688, SerializeExports=3.404509, SerializeBulkData=0.005230, MoveFile=18.140570, UnaccountedTime=6.758306, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_4, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/HUD/ErgHudBP.uasset, AutoPackageBackupDelegate=65.507271, FlushAsyncLoading=0.006013, FlushStreamingFunc=0.088878, BlockTillAllRequestsFinished=0.009671, ResetLoadersForSaveUnMarkAllObjects=0.262972, TagPackageExports=2.787076, BeginCacheForCookedPlatformData=0.001829, SerializeImports=4.397582, GatherLocalizableTextData=8.362014, MarkNames=0.031888, SerializeSummary=0.013072, SerializeNames=0.120506, SerializeGatherableTextData=0.183504, BuildExportMap=0.107177, SortExportsNonSeekfree=0.311852, SortExportsSeekfreeConstructor=0.061955, SortExportsSeekfreeInner=5.323205, SortExportsSeekfree=0.003919, BuildDependencyMap=0.036858, SerializeImportMap=0.012286, SerializeExportMap=0.025094, SerializeDependencyMap=0.011764, SerializeStringAssetReferenceMap=0.002351, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.485949, SerializeExports=4.936069, SerializeBulkData=0.005487, MoveFile=6.260075, UnaccountedTime=4.004430, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_5, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/HUD/ErgHudBP.uasset, AutoPackageBackupDelegate=69.061569, FlushAsyncLoading=0.010718, FlushStreamingFunc=0.094105, BlockTillAllRequestsFinished=0.005491, ResetLoadersForSaveUnMarkAllObjects=0.260096, TagPackageExports=9.245816, BeginCacheForCookedPlatformData=0.004966, SerializeImports=11.016298, GatherLocalizableTextData=9.936180, MarkNames=0.085220, SerializeSummary=0.019867, SerializeNames=0.362564, SerializeGatherableTextData=0.098810, BuildExportMap=0.230819, SortExportsNonSeekfree=1.141023, SortExportsSeekfreeConstructor=0.096720, SortExportsSeekfreeInner=11.391673, SortExportsSeekfree=0.005752, BuildDependencyMap=0.084694, SerializeImportMap=0.028230, SerializeExportMap=0.060383, SerializeDependencyMap=0.024311, SerializeStringAssetReferenceMap=0.003397, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.123771, SerializeExports=15.755530, SerializeBulkData=0.011504, MoveFile=5.953450, UnaccountedTime=2.238654, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_6, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/HUD/BattleHudBP.uasset, AutoPackageBackupDelegate=71.920265, FlushAsyncLoading=0.011243, FlushStreamingFunc=0.105344, BlockTillAllRequestsFinished=0.005752, ResetLoadersForSaveUnMarkAllObjects=0.273425, TagPackageExports=33.245991, BeginCacheForCookedPlatformData=0.006795, SerializeImports=36.935951, GatherLocalizableTextData=34.296570, MarkNames=0.957519, SerializeSummary=0.020914, SerializeNames=0.508949, SerializeGatherableTextData=0.183243, BuildExportMap=0.569075, SortExportsNonSeekfree=4.747335, SortExportsSeekfreeConstructor=0.077900, SortExportsSeekfreeInner=42.720535, SortExportsSeekfree=0.007577, BuildDependencyMap=0.377990, SerializeImportMap=0.048362, SerializeExportMap=0.204939, SerializeDependencyMap=0.047836, SerializeStringAssetReferenceMap=0.003397, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.822230, SerializeExports=56.999660, SerializeBulkData=0.010978, MoveFile=6.589964, UnaccountedTime=4.477307, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId310839C342E7F4ECE0DF30BB2769FEFC_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0BD2CD824FFD51066E33E9ACAEDA5170_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.12-23.40.27, Duration=40.830330, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0BD2CD824FFD51066E33E9ACAEDA5__22D094F988C0825608995457E2731D97531EFBBB, StartTime=2016.06.12-23.40.27, HierarchicalDDC=, DataSize=33031, Duration=7.274576, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionIdAC80C5B848E8D6437F03E2AAA45A7697_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0BD2CD824FFD51066E33E9ACAEDA5__54CC473578B1B5B5430366347C046FF4F63A8B43, StartTime=2016.06.12-23.40.27, HierarchicalDDC=, DataSize=8455, Duration=11.557925, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
DDCTransactionId3128E0C64C52CB714A3274880ECD8905_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0BD2CD824FFD51066E33E9ACAEDA5__46B8266AA9C242FA09988F844DB27E72BD4ADCB0, StartTime=2016.06.12-23.40.27, HierarchicalDDC=, DataSize=3860, Duration=5.056839, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
SavePackageTransactionIdD46E24F54F0683FEFFA359ACDA19D258_7, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/HUD/BeamPulse.uasset, AutoPackageBackupDelegate=0.243891, FlushAsyncLoading=0.003919, FlushStreamingFunc=0.044700, BlockTillAllRequestsFinished=0.003137, ResetLoadersForSaveUnMarkAllObjects=0.244673, TagPackageExports=0.057768, BeginCacheForCookedPlatformData=0.001568, SerializeImports=0.769831, GatherLocalizableTextData=0.070058, MarkNames=0.005487, SerializeSummary=0.013333, SerializeNames=0.025880, SerializeGatherableTextData=0.001568, BuildExportMap=0.012025, SortExportsNonSeekfree=0.005227, SortExportsSeekfreeConstructor=0.075806, SortExportsSeekfreeInner=0.162855, SortExportsSeekfree=0.002615, BuildDependencyMap=0.006273, SerializeImportMap=0.016470, SerializeExportMap=0.010192, SerializeDependencyMap=0.001308, SerializeStringAssetReferenceMap=0.011239, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.391559, SerializeExports=0.239186, SerializeBulkData=0.057507, MoveFile=5.717665, UnaccountedTime=2.036590, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
MaterialTransactionId0024B45C470783672E36B5BFE9E08325_0, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3C13C5FDC4C4DD026264E91B63A990798_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=2617.098145, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
MaterialTransactionId0024B45C470783672E36B5BFE9E08325_1, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ394BF84F24EE8850250CD6AB8A10E2472_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=2426.570557, RunGuid=RunID63119A6C472B425644BA2982ACAF7698
